hour_of_day,day_of_week,severity_numeric,source_type_numeric,src_bytes,dst_bytes,event_freq_1m,protocol,dst_port,threat_intel_flag,duration,same_srv_rate,diff_srv_rate,serror_rate,rerror_rate,count,srv_count,dst_host_count,dst_host_srv_count,label
18.0,5.0,1.0,3.0,2854.0,30136.0,308.21231719156935,6.0,51896.0,0.0,0.194671,0.8079148886069095,0.19208511139309048,0.015756154686895125,0.00282442007917932,2.010433753593665,2.0,1.8256003511672254,1.4847996369207228,0
18.0,4.0,0.0,5.0,10.0,0.0,0.0,17.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21.0,6.0,1.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,255.0,1.0,1
18.0,1.0,1.0,9.0,617.0,155.0,118.9246830161678,6.0,443.0,0.0,0.504521,0.913395048194376,0.086604951805624,0.006193991438534336,0.009011024589241658,1.0,1.0,2.3467304272312917,1.036159751877485,0
14.0,1.0,1.0,9.0,44.0,0.0,60000.0,6.0,443.0,0.0,0.001,0.17135374016235708,0.828646259837643,0.007585097425361621,0.0237772753654833,104.20010589403286,18.0,71.20571404085666,1.4539740363547613,1
2.0,0.0,1.0,8.0,55.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.0,2.0,1.0,9.0,5174.0,85520.0,352.94117647058823,6.0,40539.0,0.0,0.17,0.8153637165977433,0.18463628340225668,0.006497692612497929,0.025865190549264377,4.635566143534271,4.0,1.4458483446940367,1.3183134207343203,0
8.0,4.0,0.0,2.0,406.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,2.0,0.0,5.0,10.0,0.0,0.0,17.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
19.0,4.0,2.0,8.0,39.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17.0,1.0,2.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.03,0.95,357.0,1.0,255.0,1.0,1
23.0,6.0,1.0,3.0,2974.0,30814.0,3046.9226081657525,6.0,49220.0,0.0,0.019692,0.9283378704027392,0.07166212959726082,0.009372390981364151,0.010607949181442176,1.5712215845705808,1.0,1.2992675542168703,1.5537343453592707,0
22.0,0.0,-0.0,8.0,49.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19.0,2.0,0.0,8.0,3.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13.0,1.0,1.0,9.0,46.0,100.0,69605.56844547564,6.0,53.0,0.0,0.000862,0.8895286854002703,0.1104713145997297,0.015400456418267103,0.034818466510989604,6.190074393214192,6.0,1.087490534450759,1.3084954764088437,0
2.0,5.0,0.0,5.0,10.0,0.0,0.0,17.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.0,0.0,1.0,10.0,1064.0,332.0,5.454545454545454,6.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,4.0,109.0,170.0,0
0.0,4.0,0.0,9.0,112.0,60.0,60000.0,6.0,80.0,0.0,0.001,0.8379121419710179,0.16208785802898207,0.6441692642899652,0.014719311311265278,497.7787204720632,417.0,1.3884496498979755,1.0482331870781152,1
21.0,1.0,2.0,3.0,2542.0,23278.0,4658.385093167702,6.0,38604.0,0.0,0.01288,0.9416499596383671,0.05835004036163294,0.013370013418618059,0.004340221957600066,4.153574058973496,4.0,2.7369827201984864,1.2792608123282792,0
14.0,5.0,1.0,1.0,31.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18.0,0.0,0.0,8.0,3.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.0,4.0,0.0,8.0,4.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.0,2.0,1.0,9.0,114.0,0.0,0.0,17.0,53.0,0.0,0.0,0.5946513968016083,0.4053486031983917,0.01348385601793799,0.009665315946800614,6.884565956057738,4.0,1.1333714036652165,1.8966014248893248,1
10.0,1.0,0.0,1.0,62.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.0,4.0,1.0,1.0,91.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.0,2.0,0.0,1.0,61.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.0,4.0,0.0,2.0,1605.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
12.0,0.0,2.0,9.0,76.0,188.0,1947.1668722009476,6.0,53.0,0.0,0.030814,0.9168376558936228,0.08316234410637724,0.0010835355162579804,0.030725321533255717,1.6893397766134646,2.0,2.218635092376011,1.1042187770026783,0
23.0,3.0,0.0,1.0,10.0,0.0,0.0,6.0,8020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
22.0,5.0,0.0,5.0,10.0,0.0,0.0,17.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
12.0,4.0,1.0,3.0,8928.0,424.0,1265.235544683902,6.0,3415.0,0.0,0.047422,0.8824615132017705,0.11753848679822954,0.0021014729161196793,0.012217324274794042,1.0,1.0,1.033345469258671,1.0,0
0.0,0.0,1.0,3.0,114.0,0.0,1000000.0,17.0,53.0,0.0,8e-06,0.4152440510754294,0.5847559489245706,0.013581445882736437,0.00129375481766926,6.775085087953371,3.0,1.819022945771852,1.7131751348505684,1
8.0,0.0,0.0,2.0,584.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14.0,2.0,0.0,2.0,885.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14.0,3.0,0.0,9.0,146.0,178.0,60000.0,17.0,53.0,0.0,0.001,0.6734157578201704,0.3265842421798296,0.01783771793951473,0.0020409300858251276,1.045536975075741,1.0,2.3902259844103555,1.0893031020102444,0
14.0,1.0,1.0,9.0,44.0,40.0,60000.0,6.0,2003.0,0.0,0.001,0.8585244255711505,0.1414755744288495,0.00851579604507641,0.008057465774437372,3.0624457476342424,3.0,2.111182586617373,1.4739619973649536,0
15.0,0.0,1.0,9.0,0.0,0.0,1036.4305332435094,6.0,8080.0,0.0,0.057891,0.6887243252153661,0.3112756747846339,0.0007952594195581041,0.005875961405486137,17.04187852853518,12.0,1.0,1.1810131431186788,1
17.0,5.0,1.0,10.0,309.0,1535.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,21.0,21.0,255.0,0
0.0,4.0,0.0,1.0,71.0,0.0,0.0,6.0,8020.0,0.0,907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.0,5.0,2.0,1.0,95.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4.0,4.0,1.0,10.0,257.0,4049.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,166.0,255.0,0
16.0,3.0,1.0,9.0,2542.0,23278.0,3000.0,6.0,42016.0,0.0,0.02,0.6681877472828532,0.33181225271714676,0.0035355867931566544,0.013235381892212806,3.4956637368777783,2.0,1.0,1.0,0
13.0,2.0,1.0,10.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,255.0,1.0,1
14.0,1.0,1.0,9.0,44.0,0.0,60000.0,6.0,34571.0,0.0,0.001,0.7374907474799259,0.26250925252007407,0.008538547469094222,0.008149129424570356,1.0,1.0,1.0,1.0892829494414136,0
8.0,0.0,0.0,8.0,3.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9.0,6.0,3.0,1.0,114.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
18.0,6.0,2.0,10.0,520.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,400.0,400.0,255.0,255.0,1
8.0,4.0,0.0,2.0,1300.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.0,2.0,0.0,5.0,10.0,0.0,0.0,17.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,6.0,1.0,10.0,315.0,347.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,31.0,255.0,255.0,0
23.0,5.0,3.0,1.0,97.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.0,6.0,1.0,8.0,48.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,3.0,0.0,1.0,80.0,0.0,0.0,6.0,8020.0,0.0,37112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16.0,0.0,2.0,1.0,98.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14.0,5.0,1.0,8.0,55.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14.0,1.0,1.0,9.0,84.0,44.0,60000.0,6.0,80.0,0.0,0.001,0.026599299924826958,0.973400700075173,0.013623282066834948,0.016739863157780987,106.83959113216048,3.0,76.61225734170279,2.1554019970740086,1
14.0,1.0,0.0,8.0,55.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19.0,3.0,1.0,9.0,112.0,60.0,60000.0,6.0,80.0,0.0,0.001,0.686507726455851,0.313492273544149,0.942004014341048,0.007895927044496369,355.3825471650362,244.0,4.61416457460285,1.6561320906940793,1
19.0,1.0,0.0,8.0,282.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14.0,1.0,1.0,10.0,0.0,0.0,15.0,6.0,0.0,0.0,4.0,0.01,0.52,0.0,1.0,225.0,2.0,255.0,2.0,1
4.0,2.0,2.0,1.0,82.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4.0,2.0,0.0,9.0,2766.0,28906.0,3333.3333333333335,6.0,31490.0,0.0,0.018,0.8469833650324641,0.15301663496753592,0.009067042475129922,0.0023145121600534843,1.5929705412936603,1.0,1.177543558323495,1.3632586212777733,0
14.0,1.0,1.0,9.0,44.0,0.0,60000.0,6.0,9080.0,0.0,0.001,0.950231979386692,0.049768020613307984,0.018782111573473842,0.020921648667542782,1.744184223093503,2.0,2.50680892593913,2.391591681159551,0
9.0,4.0,1.0,3.0,1044.0,822.0,14756.517461878995,6.0,80.0,0.0,0.004066,0.8008248505609408,0.19917514943905923,0.007098329257697294,0.004054682609404938,1.0,1.0,3.462932624052223,1.8136299095161255,0
19.0,0.0,0.0,8.0,3.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14.0,1.0,1.0,9.0,44.0,0.0,60000.0,6.0,5061.0,0.0,0.001,0.03529675703948795,0.964703242960512,0.011675050857084814,0.0009448637109182931,127.79315477172833,5.0,11.90505615895119,1.9103034703067407,1
9.0,1.0,0.0,2.0,857.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.0,3.0,1.0,10.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.14,0.08,0.0,0.0,63.0,9.0,255.0,9.0,1
12.0,3.0,0.0,2.0,344.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,2.0,1.0,9.0,522.0,336.0,63.55932203389831,6.0,179.0,0.0,0.944,0.5906793014731784,0.4093206985268216,0.0003722892190111595,0.03167938631135023,18.396765706515453,11.0,1.0,1.312403230263783,1
9.0,1.0,0.0,8.0,38.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.0,6.0,1.0,9.0,94.0,196.0,320855.61497326207,6.0,53.0,0.0,0.000187,0.842650703244826,0.15734929675517395,0.01139518737403844,0.01919035645973835,3.154390928678597,3.0,1.754739350055777,1.0059757102327458,0
0.0,4.0,1.0,10.0,44.0,76.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,248.0,249.0,255.0,205.0,0
3.0,2.0,1.0,9.0,1684.0,10168.0,59.230009871668315,6.0,80.0,0.0,1.013,0.867670115192645,0.13232988480735497,0.0035023739324443613,0.04375173286326562,3.466949925346223,3.0,1.4857320068736635,1.0,0
16.0,6.0,1.0,9.0,12.0,0.0,1000000.0,6.0,443.0,0.0,1e-06,0.8728034162435917,0.1271965837564083,0.003640337499660447,0.01047768916188482,3.484988374071082,3.0,1.3420590014816496,1.0,0
21.0,4.0,1.0,3.0,3406.0,40550.0,1533.6639231123154,6.0,7180.0,0.0,0.039122,0.8886989591548159,0.11130104084518411,0.02059728661753416,0.02147646514831859,1.0,1.0,1.0,1.5151035499270664,0
14.0,1.0,1.0,9.0,44.0,0.0,60000.0,6.0,5000.0,0.0,0.001,0.6098706260954816,0.3901293739045184,0.004082197274918804,0.004232147641107358,1.0591983535479883,1.0,1.565573643876595,1.3766282705429396,0
17.0,3.0,0.0,9.0,146.0,178.0,60000.0,17.0,53.0,0.0,0.001,0.7905379780234099,0.20946202197659014,0.007675654272075092,0.02676351311371605,3.3878381838586282,3.0,1.119488504033259,1.7196632871545898,0
19.0,3.0,0.0,1.0,71.0,0.0,0.0,6.0,8020.0,0.0,6675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12.0,5.0,1.0,8.0,48.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17.0,0.0,0.0,8.0,257.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14.0,2.0,1.0,1.0,76.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12.0,2.0,1.0,9.0,3762.0,336.0,21.528525296017225,6.0,8093.0,0.0,2.787,0.40131072708763155,0.5986892729123685,0.02048443779902362,0.0017720114519749997,18.88144515524005,8.0,1.0980770728626787,1.0,1
11.0,2.0,1.0,9.0,136.0,374.0,35.56006509862584,6.0,53.0,0.0,1.687286,0.5972928336081351,0.4027071663918649,0.014572727048564313,0.0004446392659682327,1.4848923381021217,1.0,1.5059424644518917,1.0208279868458483,0
19.0,4.0,2.0,3.0,7818.0,15040.0,55.7200845830884,6.0,143.0,0.0,1.076811,0.8703991972290818,0.12960080277091823,0.029721759343936435,0.015614846269537328,1.1595034125521142,1.0,2.5078626581246453,2.1576542111556485,0
9.0,4.0,2.0,1.0,45.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21.0,5.0,0.0,10.0,283.0,6519.0,0.21052631578947367,6.0,0.0,0.0,285.0,1.0,0.0,0.0,0.0,1.0,1.0,255.0,14.0,0
16.0,3.0,0.0,2.0,326.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16.0,0.0,0.0,8.0,5.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9.0,0.0,0.0,1.0,61.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.0,3.0,1.0,1.0,63.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12.0,0.0,0.0,8.0,61.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
11.0,4.0,0.0,2.0,1384.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15.0,4.0,0.0,5.0,10.0,0.0,0.0,17.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.0,2.0,0.0,9.0,2059.0,2814.0,2857.142857142857,6.0,21.0,0.0,0.021,0.893428020501195,0.10657197949880504,0.005650144785007898,0.0011305757447449523,1.0,1.0,1.6028769421447187,1.928499975130038,0
15.0,2.0,0.0,2.0,487.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23.0,6.0,0.0,5.0,10.0,0.0,0.0,17.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.0,6.0,0.0,1.0,98.0,0.0,0.0,6.0,8020.0,0.0,31950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.0,2.0,1.0,9.0,1493.0,2056.0,61.412487205731836,6.0,21.0,0.0,0.977,0.8229521683655956,0.1770478316344044,0.01147768512574974,0.004195138856304369,1.0,1.0,1.0,1.791578163109524,0
11.0,2.0,1.0,8.0,48.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16.0,0.0,0.0,2.0,600.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.0,4.0,3.0,1.0,113.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14.0,1.0,0.0,2.0,523.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14.0,1.0,2.0,9.0,44.0,0.0,60000.0,6.0,443.0,0.0,0.001,0.060568947202048445,0.9394310527979516,0.030182479980148297,0.049656376491216576,147.00698979951463,9.0,44.67627988871443,1.9000990239036155,1
22.0,2.0,0.0,10.0,2895.0,343.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,255.0,91.0,0
0.0,4.0,1.0,10.0,28.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,73.0,73.0,255.0,173.0,1
12.0,2.0,1.0,10.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,10.0,255.0,10.0,1
14.0,1.0,1.0,9.0,44.0,0.0,60000.0,6.0,443.0,0.0,0.001,0.09872562169485785,0.9012743783051421,0.005451097217750166,0.0028051275578418445,68.83439724990134,7.0,38.702535473555514,1.3503096072671028,1
12.0,0.0,0.0,8.0,3.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21.0,3.0,0.0,8.0,48.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,2.0,2.0,9.0,2766.0,24004.0,550.4587155963303,6.0,32226.0,0.0,0.109,0.599787704898675,0.40021229510132506,0.007890633111646542,0.018151343144822096,1.8354258793088154,1.0,1.0,1.231422787686295,0
16.0,1.0,0.0,9.0,392.0,1475.0,2727.2727272727275,6.0,143.0,0.0,0.022,0.2037078654850324,0.7962921345149676,0.03128017782760734,0.018521216792594077,68.88281075764468,14.0,88.69922651798262,1.875170207392649,1
14.0,1.0,2.0,9.0,44.0,0.0,60000.0,6.0,1720.0,0.0,0.001,0.13542128655568356,0.8645787134443165,0.031741282839270524,0.0036170457722624278,29.02513908541959,4.0,80.75334095069586,1.0,1
21.0,4.0,1.0,10.0,1031.0,335.0,7.5,6.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,1.0,41.0,92.0,0
6.0,2.0,0.0,3.0,1684.0,10168.0,54.9114141611046,6.0,80.0,0.0,1.092669,0.9330412386768767,0.06695876132312328,0.006503222301849088,0.010923111866651973,2.380780225603116,2.0,2.095784158516536,1.8016637300893608,0
11.0,3.0,1.0,3.0,536.0,304.0,36607.68761439902,17.0,5669.0,0.0,0.001639,0.8227288506692523,0.17727114933074772,0.04036895465620229,0.00207083341488644,1.056497050385674,1.0,2.384818416319117,1.5017845920076651,0
9.0,6.0,-0.0,1.0,45.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18.0,0.0,0.0,8.0,3.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
20.0,4.0,1.0,3.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8694570697711589,0.13054293022884111,0.030426124187486085,0.005660324808405741,1.6868225295300152,1.0,1.5774060348997727,1.967134894149979,0
18.0,0.0,0.0,8.0,329.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
11.0,0.0,1.0,1.0,106.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.0,2.0,1.0,9.0,25368.0,1094788.0,12.872774082814848,6.0,6881.0,0.0,4.661,0.47702777386623313,0.5229722261337668,0.002344157504448018,0.006491182361705236,2.972393115870937,1.0,3.5574281423332583,1.83098627163168,0
22.0,1.0,0.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.05,0.06,0.0,1.0,268.0,13.0,255.0,13.0,1
2.0,0.0,0.0,2.0,653.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,5.0,0.0,1.0,14.0,0.0,0.0,6.0,8020.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5.0,2.0,1.0,9.0,320.0,223.0,6666.666666666667,6.0,995.0,0.0,0.009,0.032368565707483254,0.9676314342925167,0.00026319325078101054,0.02214159080563712,22.468689547854552,1.0,67.5501784641169,1.0,1
18.0,4.0,1.0,3.0,2854.0,27730.0,3347.8406427854034,6.0,3811.0,0.0,0.017922,0.9519188210281492,0.048081178971850824,0.002802021175326608,0.002800644989413952,1.285437087859724,1.0,1.0,1.2422999477646892,0
18.0,3.0,2.0,9.0,2487.0,3500.0,16.172506738544474,6.0,21.0,0.0,3.71,0.7092742958595312,0.29072570414046883,0.0007627083424588653,0.025581050885548576,1.0,1.0,1.4383270425734533,1.0,0
11.0,4.0,1.0,1.0,62.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.0,4.0,-0.0,9.0,0.0,0.0,1000000.0,6.0,57911.0,0.0,5.8e-05,0.9554468836528253,0.04455311634717474,0.016390722852739136,0.010561996020812783,2.577014010237031,2.0,1.0,1.2511544585422871,0
18.0,4.0,1.0,3.0,2934.0,3738.0,68.99002059352115,6.0,21.0,0.0,0.869691,0.6662791051459934,0.3337208948540066,0.00856915680862731,0.020055936908540045,1.45377269238863,1.0,1.5579618226578231,1.6437710089498814,0
1.0,4.0,2.0,9.0,67.0,67.0,30000.0,17.0,53.0,0.0,0.002,0.7891186600896992,0.21088133991030078,0.019220936265986668,0.0009121528182299166,2.6717413011957385,2.0,1.0613180101899553,1.1015397047525928,0
13.0,2.0,1.0,1.0,60.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14.0,0.0,1.0,3.0,990.0,268.0,316.1422218475351,6.0,80.0,0.0,0.189788,0.41439916881043626,0.5856008311895637,0.0007197928350047528,0.015381109905814988,3.3676633323372256,1.0,1.4193859902382326,1.8447985371229756,1
3.0,2.0,1.0,9.0,44.0,0.0,60000.0,6.0,9103.0,0.0,0.001,0.7758612308238123,0.2241387691761877,0.005053721691501156,0.004201057767436122,1.3923897002402301,1.0,2.610485348504853,1.582895333881646,0
16.0,1.0,1.0,9.0,48.0,0.0,60000.0,6.0,8674.0,0.0,0.001,0.6675295529322017,0.33247044706779827,0.00503772475685186,0.02281067338029384,6.937714711988795,5.0,1.033603756730529,1.6690755200332104,0
21.0,4.0,1.0,3.0,4232.0,2456.0,12615.643397813288,6.0,24648.0,0.0,0.004756,0.7695194097576642,0.2304805902423358,0.009635302331976446,0.017469682849786256,2.1957731887077556,2.0,4.6038261636713,1.0,0
0.0,4.0,0.0,1.0,78.0,0.0,0.0,6.0,8020.0,0.0,7416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,1.0,1.0,3.0,168.0,0.0,1000000.0,17.0,111.0,0.0,3e-06,0.1127397266533027,0.8872602733466973,0.0086854931861075,0.006057131468701708,134.21160626753206,15.0,86.3913445673393,1.4699962384723384,1
8.0,0.0,0.0,8.0,56.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.0,5.0,2.0,1.0,111.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14.0,3.0,1.0,10.0,46.0,83.0,0.0,17.0,0.0,0.0,0.0,0.99,0.02,0.0,0.0,104.0,104.0,255.0,253.0,0
1.0,0.0,0.0,2.0,280.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0,0.0,2.0,512.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
21.0,5.0,0.0,8.0,48.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22.0,1.0,0.0,5.0,10.0,0.0,0.0,17.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
11.0,3.0,2.0,1.0,60.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
11.0,4.0,0.0,8.0,3.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5.0,4.0,0.0,1.0,14.0,0.0,0.0,6.0,8020.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
16.0,1.0,1.0,9.0,44.0,0.0,60000.0,6.0,60020.0,0.0,0.001,0.23501582553856204,0.764984174461438,0.006243169305058394,0.0057710964912102355,65.80351001218764,15.0,95.24094292142901,1.3038144745696936,1
7.0,3.0,3.0,1.0,98.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
